,—éŽ­Žs,0
0,1311,1468.9633333333334
1,1448,1477.16
2,1352,1138.5466666666666
3,1299,1080.3833333333334
4,1238,1054.2466666666667
5,1163,1076.8583333333333
6,1182,1032.2518333333333
7,1169,1073.0633333333333
8,1173,975.0033333333333
9,1200,988.9366666666666
10,1322,1087.6766666666667
11,1519,1400.0875
12,1631,1575.5133333333333
13,1753,1703.9233333333334
14,1831,1779.71
15,1779,1635.9266666666667
16,1601,1435.378888888889
17,1320,1234.3866666666668
18,1124,981.0466666666666
19,908,843.6466666666666
20,778,813.2766666666666
21,774,764.9033333333333
22,888,969.6033333333334
23,1133,1362.26
24,1543,1502.9616666666666
25,1647,1555.91
26,1561,1413.9533333333334
27,1468,1319.33
28,1329,1155.2566666666667
29,1289,1114.0822222222223
30,1239,1099.3266666666666
31,1175,1084.4233333333334
32,1123,1000.4133333333333
33,1132,992.3333333333334
34,1223,1098.4033333333334
35,1411,1322.4777777777779
36,1578,1501.5866666666666
37,1700,1676.8466666666666
38,1779,1805.5566666666666
39,1725,1679.12
40,1551,1452.9255555555555
41,1246,1209.6333333333334
42,1102,1035.6166666666666
43,901,814.432
44,769,684.7116666666667
45,758,742.8133333333334
46,861,987.0566666666666
47,1091,1378.5516666666667
48,1443,1708.7216666666666
49,1572,1496.8866666666668
50,1455,1282.6733333333334
51,1359,1266.85
52,1304,1144.47
53,1192,1204.2233333333334
54,1215,1129.55
55,1185,1043.8286666666665
56,1101,1080.81
57,1149,1004.04
58,1217,1127.2466666666667
59,1365,1433.7833333333333
60,1551,1707.7433333333333
61,1629,1754.1055555555558
62,1722,1746.6866666666667
63,1682,1682.7306666666666
64,1480,1400.9766666666667
65,1253,1193.67
66,1053,975.88
67,878,879.82
68,736,716.8033333333333
69,753,747.8966666666666
70,813,889.1766666666666
71,1077,1344.6133333333332
72,1397,1670.7383333333332
73,1569,1529.6266666666668
74,1524,1378.15
75,1473,1273.89
76,1330,1128.73
77,1279,1187.4466666666667
78,1256,1193.9
79,1163,1129.0166666666667
80,1128,994.4666666666667
81,1134,978.4266666666666
82,1200,1118.3566666666666
83,1387,1324.9458333333334
84,1541,1560.3366666666666
85,1626,1691.71
86,1752,1808.1366666666668
87,1680,1548.78
88,1423,1485.8
89,1206,1251.7733333333333
90,1040,1008.5266666666666
91,835,848.9033333333333
92,749,787.91
93,726,773.95
94,808,945.51
95,1017,1439.4766666666667
96,1346,1605.9566666666667
97,1539,1465.3533333333332
98,1462,1291.82
99,1376,1213.03
100,1272,1050.99
101,1257,1102.4556666666667
102,1196,1048.0870000000002
103,1180,994.9633333333334
104,1113,958.4666666666667
105,1123,1023.03
106,1224,1360.5033333333333
107,1421,1513.3333333333333
108,1647,1721.0033333333333
109,1735,1772.2333333333333
110,1837,1813.2233333333334
111,1740,1695.2066666666667
112,1459,1474.5966666666666
113,1203,1224.0233333333333
114,1016,1015.7233333333334
115,844,847.6388888888888
116,708,716.5466666666666
117,733,780.4466666666667
118,855,969.2
119,1099,1433.1
120,1477,1641.2933333333333
121,1567,1446.0
122,1413,1291.82
123,1295,1290.98
124,1286,1093.0933333333332
125,1207,1104.4616666666666
126,1182,1045.1266666666668
127,1145,1093.64
128,1101,1110.7066666666667
129,1094,1151.7666666666667
130,1304,1168.92
131,1630,1304.2133333333334
132,1802,1547.7533333333333
133,1887,1677.3033333333333
134,1917,1741.4466666666667
135,1767,1563.515333333333
136,1460,1434.4733333333334
137,1194,1228.025
138,1020,987.1633333333333
139,828,819.7143095238096
140,726,705.2033333333334
141,797,719.6966666666667
142,968,904.83
143,1423,1227.3833333333334
144,1684,1584.59
145,1551,1494.2033333333334
146,1221,1260.5533333333333
147,1161,1134.8533333333332
148,1095,1146.2886666666666
149,1068,1075.8033333333333
150,1053,1089.8033333333333
151,1050,998.1966666666667
152,962,973.5433333333333
153,1038,968.05
154,1148,1072.1033333333332
155,1393,1351.3466666666666
156,1647,1573.3866666666668
157,1891,1660.1092222222221
158,1962,1797.38
159,1831,1716.5808333333334
160,1563,1517.8333333333333
161,1253,1260.84
162,1045,1020.86
163,836,839.9566666666667
164,772,719.0327896825398
165,809,710.2422222222222
166,944,910.1066666666667
167,1374,1215.5733333333333
168,1689,1476.9133333333334
169,1481,1527.1666666666667
170,1274,1411.5466666666666
171,1195,1219.59
172,1043,1145.5
173,1045,1114.94
174,1064,1054.7883333333334
175,995,1006.75
176,969,980.015
177,1031,1004.03
178,1162,1038.5966666666666
179,1388,1315.2383333333335
180,1679,1493.2966666666666
181,1849,1787.6680555555558
182,1904,1733.7066666666667
183,1825,1639.3583333333333
184,1531,1478.9090555555556
185,1271,1220.3892222222223
186,1012,955.51
187,840,813.2933333333333
188,739,673.9633333333334
189,795,744.9
190,939,979.4
191,1325,1387.2733333333333
192,1618,1629.2233333333334
193,1446,1506.0666666666666
194,1174,1349.1933333333334
195,1125,1315.6966666666667
196,1068,1155.4166666666667
197,1046,1110.3799206349206
198,1016,1052.1866666666667
199,966,974.0733333333334
200,912,965.0066666666667
201,999,964.95
202,1116,1129.0166666666667
203,1409,1322.7937777777781
204,1617,1588.0566666666666
205,1799,1688.8533333333332
206,1893,1780.1933333333334
207,1804,1657.3933333333334
208,1536,1448.4126666666668
209,1249,1196.9533333333334
210,1022,965.3991666666667
211,863,824.5233333333333
212,735,701.5473333333334
213,800,753.8533333333334
214,946,877.5166666666667
215,1398,1518.16
216,1713,1755.3305
217,1523,1524.3366666666666
218,1251,1361.06
219,1161,1308.0033333333333
220,1047,1188.35
221,1030,1236.3066666666666
222,1046,1142.5266666666666
223,1019,1061.0246666666665
224,999,1027.1066666666666
225,976,1065.2133333333334
226,1112,1135.61
227,1313,1542.7416666666666
228,1531,1661.3566666666666
229,1660,1735.04
230,1774,1772.26
231,1724,1548.17
232,1497,1455.29
233,1221,1212.7366666666667
234,1060,979.58
235,873,824.85
236,746,712.0933333333334
237,767,773.6666666666666
238,894,892.76
239,1157,1478.0566666666666
240,1549,1726.1716666666669
241,1646,1524.4633333333334
242,1515,1296.8233333333333
243,1377,1284.6833333333334
244,1289,1144.47
245,1203,1196.5433333333333
246,1213,1152.13
247,1176,1048.8553333333332
248,1076,1105.4233333333334
249,1112,1009.42
250,1238,1153.67
251,1366,1500.4958333333334
252,1527,1685.41
253,1681,1742.55
254,1711,1750.75
255,1653,1706.1866666666667
256,1447,1453.6233333333332
257,1221,1228.0233333333333
258,1035,1008.32
259,863,803.3
260,721,730.1533333333333
261,729,774.8766666666667
262,813,920.5833333333334
263,1065,1388.47
264,1404,1733.4265555555555
265,1558,1515.3733333333332
266,1467,1420.66
267,1357,1237.1633333333334
268,1268,1193.7005555555556
269,1244,1203.7266666666667
270,1220,1105.9
271,1171,1078.17
272,1122,968.5166666666667
273,1125,1067.2166666666667
274,1248,1190.0366666666666
275,1427,1432.2533333333333
276,1671,1586.5066666666667
277,1836,1728.7966666666666
278,1876,1800.2833333333333
279,1752,905.6266666666667
280,1463,1489.56
281,1227,1200.9033333333334
282,1017,999.7033333333334
283,821,816.07
284,704,722.51
285,743,788.3066666666666
286,906,924.9333333333333
287,1309,1333.65
288,1650,1556.4833333333333
289,1511,1384.1966666666667
290,1262,1176.28
291,1182,1196.55
292,1075,1217.7833333333333
293,1037,1034.5195555555554
294,1077,1046.11
295,1028,980.5833333333334
296,974,1011.31
297,997,1084.76
298,1148,1303.16
299,1402,1454.7533333333333
300,1692,1662.968
301,1800,1838.9233333333334
302,1881,1872.1266666666668
303,1776,1738.1633333333334
304,1461,1516.59
305,1217,1254.3083333333334
306,1007,1006.79
307,835,795.2566666666667
308,713,732.0633333333334
309,742,739.9933333333333
310,900,939.0166666666667
311,1233,1326.0266666666666
312,1474,1573.8033333333333
313,1342,1516.46
314,1100,1280.2566666666667
315,1069,1126.5033333333333
316,1028,1045.345
317,948,985.4125
318,973,1072.5033333333333
319,975,1149.16
320,938,1128.19
321,1026,1113.5066666666667
322,1263,1163.05
323,1543,1391.36
324,1814,1572.6033333333332
325,1959,1759.4733333333334
326,2016,1749.1766666666667
327,1838,1731.2566666666667
328,1561,1446.0533333333333
329,1259,1206.07
330,1032,1008.21
331,845,801.9133333333333
332,766,722.5433333333333
333,785,751.2633333333333
334,949,968.2666666666667
335,1299,1318.6833333333334
336,1614,1540.74
337,1473,1474.5233333333333
338,1216,1251.2266666666667
339,1127,1217.4633333333334
340,1055,1076.1166666666666
341,1044,1028.6275
342,1072,1062.1686666666667
343,1023,998.9333333333333
344,968,935.3766666666667
345,1041,1000.16
346,1157,1270.86
347,1400,1618.53
348,1667,1642.2144444444446
349,1773,1855.1333333333334
350,1922,1805.9666666666667
351,1801,1634.07
352,1524,1493.1066666666666
353,1248,1234.2366666666667
354,1059,1008.21
355,847,840.0733333333334
356,756,722.2266666666667
357,827,775.8766666666667
358,975,907.24
359,1402,1316.4033333333334
360,1700,1664.1766666666667
361,1545,1524.8766666666668
362,1276,1282.4033333333334
363,1175,1193.6833333333334
364,1126,1206.98
365,1108,1081.76
366,1088,1126.7133333333334
367,1038,1110.4243333333334
368,1009,1004.9733333333334
369,1013,1017.8066666666666
370,1095,1148.7766666666666
371,1337,1421.8625
372,1607,1587.3622222222223
373,1750,1801.1966666666667
374,1850,1843.4933333333333
375,1813,1597.7333333333333
376,1511,1507.688
377,1215,1240.0133333333333
378,1038,1020.6766666666666
379,848,811.7766666666666
380,763,735.29
381,778,804.98
382,946,932.33
383,1374,1337.3466666666666
384,1693,1628.6066666666666
385,1528,1516.2833333333333
386,1328,1235.3766666666668
387,1172,1204.5366666666666
388,1109,1111.9866666666667
389,1058,1073.06
390,1081,1126.92
391,1022,1115.596
392,988,997.91
393,1000,1018.3233333333334
394,1134,1231.0666666666666
395,1312,1497.4766666666667
396,1544,1707.5766666666666
397,1605,1841.78
398,1722,1862.9733333333334
399,1666,1849.3639999999998
400,1497,1471.0466666666666
401,1300,1214.6338333333333
402,1028,993.5266666666666
403,867,846.8366666666667
404,716,760.3933333333333
405,723,755.1533333333333
406,855,923.21
407,1102,1316.0533333333333
408,1386,1634.0266666666666
409,1473,1465.3233333333333
410,1402,1332.01
411,1288,1245.79
412,1268,1184.9233333333334
413,1206,1114.3233333333333
414,1140,1100.5533333333333
415,1092,993.97
416,1040,970.9366666666666
417,1079,1015.7033333333334
418,1187,1191.7766666666666
419,1380,1483.7444444444445
420,1519,1651.6066666666666
421,1654,1842.4266666666667
422,1731,1835.7533333333333
423,1617,1756.6666666666667
424,1431,1452.08
425,1200,1184.9121666666665
426,1013,996.3733333333333
427,818,827.6616666666666
428,711,731.7466666666667
429,692,743.7766666666666
430,773,909.0633333333334
431,982,1293.58
432,1267,1635.3833333333334
433,1455,1485.2033333333334
434,1351,1296.36
435,1247,1221.4033333333334
436,1213,1133.35
437,1187,1094.4666666666667
438,1134,1099.14
439,1127,1011.3533333333334
440,1088,947.77
441,1110,1012.3533333333334
442,1227,1202.0233333333333
443,1459,1464.4
444,1695,1731.4466666666667
445,1795,1843.78
446,1838,1832.3133333333333
447,1751,1844.5206666666666
448,1461,1471.0466666666666
449,1186,1173.5593333333334
450,1016,988.73
451,812,830.2633333333333
452,719,769.71
453,719,787.7166666666667
454,865,949.0433333333333
455,1153,1338.66
456,1467,1600.1733333333334
457,1335,1458.85
458,1111,1323.4833333333333
459,1042,1188.9333333333334
460,988,1052.025
461,966,1040.0398333333333
462,974,1026.7216666666666
463,965,1121.4233333333334
464,954,1150.4766666666667
465,1012,1256.1833333333334
466,1085,1499.4366666666667
467,1342,1870.5766666666666
468,1588,1468.5133333333333
469,1725,1767.13
470,1864,1810.2633333333333
471,1676,1406.2733333333333
472,1483,1581.3466666666666
473,1367,1491.6433333333334
474,1294,1234.81
475,1256,963.72
476,1354,955.48
477,1449,977.9233333333333
478,1604,937.1166666666667
479,1990,1341.0466666666666
480,2108,1503.17
481,1897,1435.6133333333332
482,1613,1238.8133333333333
483,1506,1219.5233333333333
484,1360,1153.2211111111112
485,1296,1243.7466666666667
486,1278,1238.8166666666666
487,1191,1076.762
488,1189,1122.65
489,1215,1026.2166666666667
490,1256,1168.66
491,1494,1344.68
492,1747,1636.6766666666667
493,1902,1775.4233333333334
494,2021,1820.9733333333334
495,1883,1707.5517777777777
496,1592,1394.0866666666666
497,1327,1191.705
498,1117,1048.0833333333333
499,940,884.2366666666667
500,801,747.67
501,825,747.58
502,1008,909.31
503,1448,1315.6433333333334
504,1788,1690.2943333333333
505,1627,1543.3266666666666
506,1377,1419.66
507,1225,1275.48
508,1147,1191.7733333333333
509,1139,1118.5233333333333
510,1072,1095.68
511,1056,1034.9833333333333
512,1010,1027.0266666666666
513,1081,1051.6266666666668
514,1163,1157.83
515,1465,1437.1666666666667
516,1714,1643.5466666666666
517,1842,1800.1966666666667
518,1897,1834.7
519,1815,1710.2966666666666
520,1530,1413.6133333333332
521,1274,1182.4066666666668
522,1072,986.3533333333334
523,846,857.4633333333334
524,758,732.1933333333334
525,806,765.2733333333333
526,971,896.0566666666666
527,1388,1269.9166666666667
528,1695,1678.9568333333334
529,1573,1502.2066666666667
530,1347,1419.76
531,1281,1286.08
532,1175,1200.7366666666667
533,1147,1117.0133333333333
534,1068,1081.8333333333333
535,1033,1034.0133333333333
536,1012,1029.9973333333335
537,1030,1054.0833333333333
538,1145,1157.7966666666666
539,1429,1397.7
540,1651,1651.4433333333334
541,1746,1865.2233333333334
542,1858,1923.7366666666667
543,1804,1684.6966666666667
544,1556,1487.5833333333333
545,1262,1235.0833333333333
546,1055,1022.48
547,867,854.2016666666667
548,758,719.0733333333334
549,781,761.3966666666666
550,966,885.39
551,1416,1210.4983333333332
552,1665,1767.0406666666665
553,1534,1586.2966666666666
554,1274,1349.1866666666667
555,1204,1318.3666666666666
556,1112,1165.2066666666667
557,1107,1107.05
558,1084,1089.2933333333333
559,1080,1020.1033333333334
560,1027,974.0233333333333
561,1023,1001.2566666666667
562,1142,1177.5933333333332
563,1364,1410.2133333333334
564,1540,1644.5866666666666
565,1671,1838.7433333333333
566,1776,1828.25
567,1682,1843.7866666666666
568,1492,1498.73
569,1242,1234.1583333333333
570,1036,1000.1466666666666
571,887,831.2533333333333
572,780,732.8166666666667
573,760,743.42
574,890,887.2466666666667
575,1197,1307.4433333333334
576,1551,1512.0844444444444
577,1652,1493.6633333333334
578,1557,1349.06
579,1470,1258.8133333333333
580,1302,1134.5208333333333
581,1283,1092.95
582,1290,1097.04
583,1182,1024.82
584,1117,1038.21
585,1146,1086.42
586,1226,1208.1833333333334
587,1400,1442.98
588,1563,1677.594777777778
589,1671,1738.8566666666666
590,1698,1771.8066666666666
591,1634,1689.3516666666667
592,1428,1481.6766666666667
593,1219,1244.82
594,1029,1006.95
595,882,800.3533333333334
596,730,735.9766666666667
597,743,779.63
598,834,932.2833333333333
599,1043,1211.2733333333333
600,1366,1518.9018888888893
601,1608,1546.7566666666667
602,1537,1367.9533333333334
603,1440,1305.7966666666666
604,1296,1163.6275
605,1285,1104.485
606,1225,1131.3716666666667
607,1193,1055.2533333333333
608,1108,1025.7466666666667
609,1175,1039.0033333333333
610,1270,1247.4733333333334
611,1510,1433.0166666666667
612,1768,1594.4533333333334
613,1805,1661.9866666666667
614,1839,1705.1133333333332
615,1720,1570.495
616,1418,1399.1533333333334
617,1236,1203.4091666666666
618,1003,971.3956666666667
619,817,791.9666666666667
620,695,730.9233333333333
621,763,746.67
622,918,904.1733333333333
623,1296,1349.11
624,1656,1540.953888888889
625,1538,1484.4633333333334
626,1256,1393.55
627,1195,1317.4666666666667
628,1137,1141.7422222222224
629,1061,1185.72
630,1079,1169.39
631,1021,1094.2783333333334
632,967,1140.6616666666666
633,991,1085.89
634,1157,1272.3033333333333
635,1403,1460.0633333333333
636,1674,1580.89
637,1807,1715.88
638,1846,1715.5633333333333
639,1766,1581.5366666666666
640,1467,1432.8
641,1223,1168.771
642,1012,963.93
643,823,820.8266666666667
644,704,731.44
645,762,744.1433333333333
646,881,912.1833333333333
647,1196,1261.57
648,1463,1584.96
649,1318,1385.4466666666667
650,1130,1184.12
651,1114,1230.7133333333334
652,1082,1127.6644444444446
653,1080,1085.8208333333334
654,1047,1062.0766666666666
655,1040,1013.1566666666666
656,980,992.9333333333333
657,1043,1082.0733333333333
658,1205,1298.3866666666668
659,1478,1569.02
660,1811,1569.2566666666667
661,1960,1740.32
662,1999,1806.2233333333334
663,1880,293.06333333333333
664,1604,1518.0766666666666
665,1356,1226.3235
666,1115,1008.8066666666666
667,919,836.37
668,795,761.92
669,820,753.1633333333333
670,1005,919.0866666666667
671,1401,1344.435
672,1713,1690.6161666666667
673,1567,1515.3733333333332
674,1266,1318.56
675,1191,1244.0166666666667
676,1092,1150.6766666666667
677,1062,1201.1833333333334
678,1097,1205.9933333333333
679,1027,1049.7553333333333
680,963,1081.0666666666666
681,1020,1009.3966666666666
682,1158,1174.8666666666666
683,1419,1414.9466666666667
684,1737,1737.99
685,1868,1798.69
686,1908,1831.8316666666667
687,1812,1736.74
688,1525,1403.4566666666667
689,1229,1189.81
690,1068,977.32
691,853,808.76
692,754,733.5733333333334
693,802,761.22
694,1013,909.55
695,1401,1327.3416666666667
696,1678,1687.9383333333333
697,1585,1521.1133333333332
698,1337,1325.0466666666666
699,1226,1294.42
700,1120,1142.4466666666667
701,1098,1198.62
702,1048,1191.71
703,1029,1069.2313333333334
704,977,1086.3366666666666
705,1024,995.2433333333333
706,1132,1183.21
707,1390,1431.6166666666666
708,1614,1731.0666666666666
709,1757,1855.33
710,1866,1788.3866666666668
711,1733,1601.91
712,1514,1519.8633333333332
713,1250,1234.68
714,1041,1012.3866666666667
715,851,819.8166666666667
716,756,717.3666666666667
717,770,772.4666666666667
718,918,929.29
719,1259,1384.1033333333332
720,1534,1632.0766666666666
721,1428,1594.21
722,1164,1245.94
723,1076,1183.7866666666666
724,1016,1088.5511111111111
725,1013,1041.7623333333333
726,993,1079.2325
727,1017,1075.3366666666666
728,962,1076.1533333333334
729,997,999.04
730,1147,1160.6833333333334
731,1303,1448.5366666666666
732,1484,1680.9935555555558
733,1702,1783.0866666666666
734,1729,1831.1233333333332
735,1688,1599.52
736,1494,1613.1833333333334
737,1233,1257.865
738,1074,1006.79
739,860,811.2666666666667
740,748,715.6866666666666
741,747,779.8733333333333
742,906,960.3933333333333
743,1150,1336.7366666666667
744,1522,1656.2908333333332
745,1637,1567.4666666666667
746,1499,1360.2933333333333
747,1416,1245.1533333333334
748,1308,1232.3294444444443
749,1241,1247.14
750,1246,1185.4522222222222
751,1126,1071.48
752,1083,1087.3
753,1077,1129.4366666666667
754,1166,1180.7133333333334
755,1344,1390.17
756,1529,1594.84
757,1674,1840.8683333333333
758,1738,1829.7566666666667
759,1676,1794.75
760,1464,1518.89
761,1205,1216.2233333333334
762,1002,1003.8733333333333
763,802,843.3033333333333
764,708,761.6333333333333
765,645,734.2966666666666
766,740,938.72
767,964,1342.19
768,1240,1751.0333333333333
769,1440,1394.7933333333333
770,1378,1154.3333333333333
771,1243,1153.8466666666666
772,1162,1074.98
773,1115,1057.2822222222223
774,1149,1030.145
775,1059,1011.2133333333334
776,1014,977.35
777,1065,1105.7433333333333
778,1233,1199.2566666666667
779,1482,1462.31
780,1639,1581.1422222222222
781,1763,1848.4133333333334
782,1824,1797.2433333333333
783,1688,1709.3133333333333
784,1424,1439.6366666666668
785,1194,1218.0211666666667
786,1003,1007.0066666666667
787,781,802.9233333333333
788,714,734.7233333333334
789,741,717.7466666666667
790,893,958.5566666666666
791,1244,1336.28
792,1571,1632.022
793,1456,1467.0233333333333
794,1244,1342.5866666666666
795,1170,1219.7833333333333
796,1080,1165.6833333333334
797,1055,1173.8433333333332
798,1060,1097.53
799,1043,1036.4133333333334
800,986,1061.07
801,1023,1060.7266666666667
802,1163,1182.12
803,1345,1452.3866666666668
804,1657,1656.985777777778
805,1825,1726.2733333333333
806,1923,1759.29
807,1795,1583.5641666666668
808,1509,1484.24
809,1218,1203.5266666666666
810,1007,984.0766666666667
811,829,836.2366666666667
812,719,700.14
813,741,808.9833333333333
814,939,839.43
815,1374,1326.33
816,1677,1529.1866666666667
817,1507,1444.43
818,1260,1274.2966666666666
819,1161,1172.2966666666666
820,1063,1098.1866666666667
821,1043,1085.5
822,1022,1093.96
823,951,1018.7516666666667
824,944,1055.6566666666668
825,1013,1069.3266666666666
826,1105,1186.5633333333333
827,1392,1445.35
828,1641,1663.3091111111114
829,1764,1683.93
830,1899,1760.5266666666666
831,1755,1664.2
832,1496,1479.39
833,1258,1240.49
834,1018,1025.2466666666667
835,842,878.3955555555555
836,723,725.0833333333334
837,727,761.6833333333333
838,877,893.5
839,1267,1342.3766666666668
840,1562,1534.9033333333334
841,1431,1490.8366666666666
842,1166,1483.2933333333333
843,1094,1325.6666666666667
844,1005,1121.6633333333334
845,1018,1140.22
846,1068,1105.5133333333333
847,992,1059.7633333333333
848,967,1019.3766666666667
849,1012,1008.7766666666666
850,1173,1229.1016666666667
851,1398,1290.3766666666668
852,1675,1597.2370000000003
853,1813,1756.9538888888892
854,1904,1767.36
855,1735,1588.1458333333333
856,1454,1399.26
857,1215,1176.455
858,1000,993.7133333333334
859,856,790.0833333333334
860,748,742.0933333333334
861,792,785.96
862,945,859.7266666666667
863,1430,1173.26
864,1726,1562.1166666666666
865,1570,1589.47
866,1325,1437.8266666666666
867,1238,1334.5166666666667
868,1147,1184.2677777777778
869,1168,1088.3166666666666
870,1095,1076.8033333333333
871,1072,1027.54
872,1011,974.79
873,1028,993.6666666666666
874,1156,1172.4966666666667
875,1406,1428.88
876,1567,1591.0066666666667
877,1710,1745.2433333333333
878,1830,1775.55
879,1745,1694.8266666666666
880,1525,1410.4713333333334
881,1262,1221.0746666666666
882,1018,995.59
883,832,818.7366666666667
884,685,729.3
885,726,858.0016666666667
886,844,846.89
887,1162,1342.3766666666668
888,1437,1426.64
889,1326,1306.6666666666667
890,1204,1208.14
891,1400,1257.7033333333334
892,1427,1121.58
893,1301,1078.8211111111111
894,1543,1191.4933333333333
895,1548,1246.02
896,1346,1198.3066666666666
897,1395,1257.8
898,1511,1272.26
899,1634,1503.3833333333334
900,1783,1652.9966666666667
901,1804,1718.7633333333333
902,1834,1750.7366666666667
903,1708,1626.52
904,1562,1416.9266666666667
905,1343,1240.6233333333332
906,1115,1058.8909999999998
907,955,1184.53
908,800,908.2833333333333
909,814,730.095
910,941,850.8733333333333
911,1216,1133.0833333333333
912,1620,1538.59
913,1656,1397.6333333333334
914,1535,1181.0366666666666
915,1409,1128.5133333333333
916,1308,1129.6366666666668
917,1269,1076.8833333333334
918,1254,1074.4
919,1219,1047.11
920,1123,1074.3033333333333
921,1126,1061.5266666666666
922,1234,1181.4033333333334
923,1396,1386.88
924,1591,1629.8066666666666
925,1695,1829.1033333333332
926,1740,1826.25
927,1682,1787.33
928,1500,1486.4866666666667
929,1249,1225.9701666666667
930,1071,973.9566666666667
931,874,818.1166666666667
932,772,719.7466666666667
933,740,802.4266666666666
934,765,1003.0066666666667
935,950,1290.6766666666667
936,1239,1590.8133333333333
937,1401,1489.7166666666667
938,1329,1253.5033333333333
939,1203,1185.2033333333334
940,1180,1064.525
941,1170,995.9906666666667
942,1182,1020.0783333333334
943,1154,1050.0933333333332
944,1096,1021.74
945,1143,1178.3133333333333
946,1286,1202.6866666666667
947,1513,1430.1166666666666
948,1729,1610.163
949,1852,1819.29
950,1877,1801.38
